transaction_id,account_id,amount,timestamp,counterparty,country,type
b35ce7c6-571,72a1f6b8,21342.08,2026-05-10 21:16:25.484898,Moyer-Pearson,NG,transfer
bed8fac8-a56,be743821,19260.35,2026-05-13 12:56:25.484898,Anderson-Hall,BR,withdrawal
13e1280e-7a9,106cf6ac,14705.86,2026-05-02 18:12:25.484898,Maddox and Sons,NG,deposit
58af8cec-a9f,b1f8e593,14305.93,2026-05-06 03:29:25.484898,Burns-Phillips,GB,transfer
0841fcf3-f1d,902603b3,13111.39,2026-05-04 04:53:25.484898,Martin LLC,NG,transfer
d12112a5-d98,6990bdb5,9727.82,2026-05-03 10:28:25.484898,Martin Group,NG,transfer
dd88910c-973,2b469085,23559.6,2026-05-26 10:00:25.484898,"Bailey, Mckenzie and Mendoza",US,deposit
ebdc6e2c-8f9,4e7ab0eb,12479.65,2026-05-01 14:37:25.484898,"Solis, Bell and Obrien",BR,deposit
53259ee6-a6f,70cd5cc2,7089.41,2026-05-03 10:40:25.484898,Wilson LLC,GB,transfer
bc19b06b-30b,d8272d15,24621.92,2026-05-21 00:22:25.484898,"Gonzales, Pugh and Alvarado",CN,deposit
7275e0dd-cd0,5d27e692,23380.08,2026-05-20 07:13:25.484898,"Jackson, Stewart and Gibson",BR,withdrawal
9a934dd0-176,cf40a9ae,1401.2,2026-05-19 03:23:25.484898,"Frazier, King and Kelly",CN,withdrawal
ee42bf78-62c,a77575cb,9249.77,2026-04-30 03:26:25.484898,Alvarado-Davis,BR,deposit
e959552f-0b5,01d02351,11005.46,2026-04-30 16:50:25.484898,Boyd-Collins,GB,transfer
9bd5fc1d-207,9f6925df,22001.66,2026-05-21 16:03:25.484898,Newton Ltd,CN,deposit
6ba595a6-078,97b86234,24045.17,2026-05-25 08:25:25.484898,Doyle-Irwin,GB,transfer
f244bf38-f61,29fcefa0,9531.36,2026-04-29 15:46:25.484898,"Hanna, Garrett and Delacruz",US,withdrawal
32eb3cda-6d3,95ab6aca,2985.65,2026-05-08 23:25:25.484898,"Stone, Green and Leon",CN,withdrawal
068e78f8-7cb,2f1ad45a,8444.74,2026-05-18 21:24:25.484898,Webb and Sons,BR,transfer
933fcbc1-316,41c2fe2a,1984.77,2026-05-17 08:29:25.484898,Scott-Walsh,BR,withdrawal
00c5d9ac-030,55f41c28,2459.41,2026-05-14 04:49:25.484898,"Jimenez, Rice and Chang",RU,transfer
ce3cfecc-513,208c34d9,22794.42,2026-05-16 02:05:25.484898,"Becker, Boone and Young",BR,transfer
259924c7-92d,5191a5ed,2435.39,2026-05-09 18:44:25.484898,Livingston Group,GB,withdrawal
ae071a44-c00,0a1c9a13,5852.18,2026-05-18 14:39:25.484898,Rodriguez PLC,GB,transfer
2443de04-90a,a0041597,583.09,2026-05-08 01:36:25.484898,"Smith, Williams and Lucas",GB,transfer
2988783f-4b7,abcf696b,11953.12,2026-05-23 22:26:25.484898,Martinez Ltd,NG,deposit
17ac6974-c9c,437cbc05,7697.01,2026-05-12 11:41:25.484898,Castro Ltd,US,transfer
46ab05bf-833,e4578c2d,17291.83,2026-05-27 07:45:25.484898,Wilson-Jones,NG,transfer
9dd36523-669,6d7d6895,6294.83,2026-05-07 08:07:25.484898,"Flynn, Lambert and Miller",CN,deposit
942dcd32-3a7,19baa7ac,18381.08,2026-05-08 16:45:25.484898,Conley and Sons,CN,deposit
fc35d9db-254,6260aa59,3577.56,2026-05-19 16:53:25.484898,Morrow LLC,RU,transfer
1a8a6ba4-bf5,96dc8f73,4541.61,2026-05-14 15:20:25.484898,Miller-Gomez,NG,transfer
110ae9bd-a68,7fe64bf7,3338.78,2026-04-27 12:12:25.484898,Molina and Sons,RU,withdrawal
9247a8a3-edf,e3b2241c,3553.58,2026-05-16 19:39:25.484898,Davis-Valentine,GB,deposit
f553fba9-3b4,c6d526ae,23949.56,2026-05-02 16:33:25.484898,"Mata, Carter and Martinez",CN,transfer
cad07ec3-d27,9f8fc4de,23327.34,2026-05-02 13:30:25.484898,"Adams, Stewart and Davis",GB,transfer
363c33a6-d77,be177ae4,9616.44,2026-04-30 22:23:25.484898,Cruz-Villa,RU,transfer
ff3f38db-ec6,8f77b50d,20765.81,2026-05-06 21:52:25.484898,Williams and Sons,RU,deposit
36277923-261,a650d583,11971.33,2026-05-06 14:32:25.484898,Martin Ltd,US,withdrawal
7c45747d-14f,003367c4,13186.78,2026-05-18 09:57:25.484898,Henry PLC,US,deposit
a1de5d53-564,6e857076,3132.24,2026-05-11 13:57:25.484898,"West, Smith and Massey",CN,deposit
9cb88ac3-c64,5f3cfb66,22428.49,2026-05-05 19:09:25.484898,Walker-Morris,RU,deposit
90c1380b-920,863f3209,23080.74,2026-05-22 05:55:25.484898,Grimes-Hamilton,NG,deposit
0a8962ca-53c,911a9c9a,14515.98,2026-04-30 19:29:25.484898,"Brown, Smith and Hernandez",RU,transfer
f6471075-bf6,5e5ac9f2,3641.22,2026-04-30 18:59:25.484898,Jones-Whitaker,US,withdrawal
24fd4e05-dbc,a65c241b,466.45,2026-04-30 18:13:25.484898,Sanders LLC,GB,withdrawal
2683cac0-a9f,4a08e1ab,1626.36,2026-05-24 02:14:25.484898,"Morrison, Greene and Christensen",US,deposit
61e87571-633,fa678bac,20463.9,2026-05-07 04:47:25.484898,Bruce-Pham,US,deposit
883097a4-8c1,de40c5c1,11327.06,2026-05-08 01:52:25.484898,Ochoa-Massey,RU,transfer
8739f5d2-f58,ac10e57c,22859.75,2026-05-26 05:03:25.484898,"Johnson, Quinn and Delacruz",CN,transfer
f7672d86-12b,51df70b9,4751.5,2026-04-27 22:51:25.484898,Berry Inc,GB,deposit
34e4ac03-60b,1d0c974b,21212.35,2026-05-06 17:57:25.484898,Bishop-Jimenez,BR,deposit
b578282b-634,df4e7c25,19250.02,2026-05-06 15:17:25.484898,Ramos-Henry,GB,transfer
a000b830-acd,9e51011d,9978.8,2026-05-18 05:47:25.484898,Bonilla Inc,US,deposit
c3af931e-71a,ece881ac,18260.7,2026-05-22 16:12:25.484898,Hansen-Nelson,US,deposit
90792594-298,084dafb8,4996.69,2026-05-20 05:41:25.484898,Sullivan-Sullivan,BR,transfer
0783b9fe-e55,94b1603b,13905.16,2026-05-22 19:04:25.484898,Patel LLC,US,transfer
1256e422-f91,aafa6a2f,22525.21,2026-05-03 00:40:25.484898,Jacobs Group,GB,withdrawal
f5ebc15e-901,60ea9da8,3673.91,2026-05-12 16:12:25.484898,Rivera and Sons,BR,deposit
68d76c01-341,b2fa6569,12751.41,2026-05-25 20:40:25.484898,Scott-Hudson,BR,deposit
45f377f0-be4,bf659738,15220.87,2026-05-21 01:45:25.484898,Bishop Inc,RU,deposit
44c0d529-fc1,c4afd15b,453.85,2026-05-17 18:55:25.484898,"Ryan, Thompson and Bowen",BR,transfer
420b92ae-f97,9917528a,19999.16,2026-05-20 14:03:25.484898,Robinson Inc,NG,transfer
f06c0e04-f03,03434426,8971.52,2026-05-23 06:44:25.484898,Willis Ltd,RU,withdrawal
ce546407-fe4,565a8f9f,18727.86,2026-04-29 15:25:25.484898,"Dean, Miller and Mcdaniel",RU,withdrawal
cf74d909-407,8b359ce4,9381.53,2026-05-18 17:36:25.484898,Schneider LLC,BR,deposit
2d5fb29f-e0a,ebe83a63,16397.45,2026-05-20 11:43:25.484898,Olsen-Williamson,CN,deposit
baeed670-234,6fd7d7b9,9492.51,2026-04-29 08:24:25.484898,Glenn PLC,BR,deposit
6ab8344c-bc0,494e8feb,11009.02,2026-05-02 20:08:25.484898,"Webster, Gibson and Moore",RU,transfer
cb257b1f-453,a438f0a1,2692.83,2026-05-27 02:06:25.484898,Walsh LLC,GB,transfer
532675df-981,13277980,14467.95,2026-04-30 18:15:25.484898,Hood-Martin,CN,transfer
ce9e0617-fe4,8ce9864a,15026.8,2026-05-27 07:09:25.484898,"Parker, Marquez and Bailey",US,transfer
40aa895c-64b,5dc6cd50,12669.41,2026-05-04 23:52:25.484898,Foster Ltd,NG,deposit
b42676c6-5ea,195ec5e1,10669.46,2026-05-22 11:55:25.484898,Chandler LLC,BR,withdrawal
732f201c-107,dad377e7,3294.21,2026-05-26 10:34:25.484898,Kidd-Lee,BR,deposit
746ae47d-a4f,478938f7,3584.86,2026-05-08 04:25:25.484898,Fuller Group,CN,transfer
4457063c-447,dcb1c614,12661.64,2026-05-04 11:27:25.484898,Roberts-George,BR,deposit
0c54f9f0-683,21bd66cf,14975.48,2026-05-12 09:49:25.484898,Costa PLC,NG,deposit
f32249fa-e78,02bcfa88,11118.43,2026-05-06 16:40:25.484898,Bennett LLC,US,withdrawal
9eb80f52-788,6cb9b9aa,2948.48,2026-05-21 05:39:25.484898,Bowman-Davis,CN,transfer
bacf2bc9-1e5,5dbf555a,279.54,2026-05-15 17:05:25.484898,"Murray, Thompson and Carlson",US,transfer
98142302-c9a,ce091007,22829.75,2026-05-27 01:06:25.484898,Taylor-Gonzalez,NG,withdrawal
84818263-537,68c1732f,21643.05,2026-05-12 22:18:25.484898,Williams-Thomas,US,transfer
6ecc48a7-77c,9e51d0e4,6620.93,2026-05-26 15:03:25.484898,Collins Inc,CN,deposit
7d542338-b0e,7970d4bf,3810.06,2026-05-07 17:34:25.484898,Armstrong Inc,CN,deposit
80623ae1-b7b,f390e370,5971.59,2026-05-13 07:27:25.484898,Hernandez-Pierce,US,transfer
4e2d9d7c-3ec,aaf46acb,5152.7,2026-05-27 07:36:25.484898,Young PLC,CN,transfer
14cd1a32-890,80b0167f,6655.86,2026-05-12 05:29:25.484898,Miller-Schultz,NG,deposit
efefe333-ee9,608eec8b,6899.92,2026-05-14 03:10:25.484898,Parker-Hines,GB,transfer
3bb5d3b1-96d,e05c70d2,20286.81,2026-05-24 01:22:25.484898,"Conway, Grant and Faulkner",US,deposit
af3fa0b8-353,2f1cab96,22933.71,2026-05-14 08:43:25.484898,Wallace PLC,CN,transfer
add2476f-8d3,34eb5dac,11470.89,2026-05-12 22:11:25.484898,"Hawkins, Hodge and Clark",RU,withdrawal
eb3289ef-bc8,47af3a26,7746.98,2026-05-15 05:14:25.484898,Thomas Group,CN,transfer
8120af2a-133,458947f8,11257.47,2026-05-16 17:09:25.484898,Parks Group,GB,transfer
67bf3ced-3eb,ee1bdbd4,1654.77,2026-05-12 18:49:25.484898,Gray LLC,NG,transfer
4efba250-044,b0bdbe80,17449.52,2026-04-28 15:43:25.484898,"Joseph, Gregory and Frazier",NG,withdrawal
30c71f98-a78,88f295bd,10390.88,2026-05-14 07:01:25.484898,"Miranda, Lee and Austin",BR,deposit
5e17ddbe-cee,35afc6c7,10699.11,2026-05-11 19:03:25.484898,"Clark, Williams and Elliott",GB,withdrawal
5528a6fc-1a4,6428fea5,4269.87,2026-05-18 16:35:25.484898,"Silva, Brown and Bowen",GB,withdrawal
a94984e4-6d9,90988cd0,17253.43,2026-05-07 15:06:25.484898,Perry-Stevens,GB,withdrawal
e9dae0fa-566,2920661a,12097.04,2026-05-14 04:34:25.484898,Ferguson PLC,NG,withdrawal
754b4015-14d,3940789b,2558.14,2026-05-02 01:16:25.484898,Smith-Ray,CN,withdrawal
c3cf2ac7-ecb,0f8e9daa,5597.33,2026-05-20 15:01:25.484898,Faulkner Ltd,RU,deposit
113e1ed6-226,f94c54d4,8582.87,2026-05-06 13:39:25.484898,"Hicks, Jenkins and Valdez",NG,transfer
83ab312a-2aa,35e89181,8316.17,2026-05-04 11:32:25.484898,Ferguson LLC,GB,withdrawal
32f33713-099,06e52779,16321.14,2026-05-23 19:11:25.484898,Stewart Ltd,US,withdrawal
113b1843-61f,8869cc6e,10043.51,2026-05-14 05:17:25.484898,Kaiser-Holland,NG,deposit
3fa4bffd-cf3,9a5332de,20766.16,2026-05-02 01:33:25.484898,Miller and Sons,US,deposit
ef5a9646-a14,589de2e2,24375.36,2026-05-10 19:42:25.484898,"Williams, Diaz and Martin",BR,transfer
35b97118-c70,70e49132,3106.2,2026-05-21 09:02:25.484898,"Cox, King and Lucas",CN,deposit
296743e8-23f,9b2be7d7,24394.63,2026-05-22 13:42:25.484898,"Sexton, Rice and Miller",NG,deposit
23fcdc18-1a3,39c61d7c,6588.45,2026-05-05 14:14:25.484898,King-Beltran,RU,transfer
d93d35e6-128,c6229070,838.01,2026-05-21 22:44:25.484898,Wright LLC,US,deposit
682ef53d-56b,c8c268d2,1369.94,2026-05-23 20:17:25.484898,Cervantes-Williams,NG,transfer
0b167ba8-a81,98fe91ce,17599.66,2026-05-21 01:57:25.484898,Clayton Ltd,RU,deposit
605fb482-134,c45adb25,24467.09,2026-05-24 23:02:25.484898,"Mccann, Graves and Leonard",US,transfer
75913313-667,93321308,10273.51,2026-05-23 00:11:25.484898,Rodriguez LLC,BR,withdrawal
4736c4cd-6a2,eb81ce80,12893.03,2026-05-14 05:36:25.484898,Castro-Ortega,US,deposit
8744b297-923,881b92e5,15525.51,2026-05-17 09:50:25.484898,Poole-Ward,US,transfer
0809d98b-0a2,3bb112d9,18781.26,2026-05-15 23:13:25.484898,"Zuniga, Wilkins and Smith",GB,withdrawal
c72a3c32-dc8,9bac98dd,10018.3,2026-05-02 18:25:25.484898,Smith PLC,GB,transfer
27b98b94-6e2,4b2dd8a4,10424.22,2026-05-12 21:35:25.484898,"Roth, Christian and Simpson",NG,transfer
5ce7fdeb-27e,dbc405c6,16235.32,2026-05-24 14:41:25.484898,"Pope, Payne and Hill",RU,deposit
36bba145-f26,b52546c8,14315.39,2026-05-03 15:02:25.484898,Saunders-Green,NG,transfer
5dc2bad0-f33,060fc844,9435.23,2026-05-12 18:15:25.484898,Simpson-Mccullough,RU,transfer
60bd698e-97e,792c2cf5,20112.28,2026-05-13 00:04:25.484898,"Robinson, Richardson and Payne",CN,withdrawal
3c24287b-5d3,98519615,15115.57,2026-05-24 09:46:25.484898,Flores and Sons,GB,transfer
3a17e143-89d,20a6ac24,21098.34,2026-05-13 10:49:25.484898,Swanson and Sons,US,transfer
246a29dc-092,d986a43d,5720.73,2026-05-16 14:31:25.484898,Meyer Inc,RU,transfer
9fc2c848-39a,77e28541,18462.89,2026-05-24 19:45:25.484898,Wilson Inc,RU,transfer
c09453f1-639,0edbfb52,200.9,2026-05-14 03:19:25.484898,Jackson and Sons,NG,transfer
5b17c4a3-cd8,7449c46a,24149.85,2026-05-12 08:14:25.484898,Chan LLC,GB,deposit
e223630a-919,913abf6c,24777.29,2026-05-22 19:30:25.484898,Sawyer-Brown,RU,withdrawal
67a29a14-79c,23059b03,23952.2,2026-05-17 13:13:25.484898,Mcdowell-Conley,GB,transfer
0f4a4fd7-3bb,9882a925,5997.71,2026-05-20 01:44:25.484898,Mcneil-Adkins,NG,transfer
416fa8de-790,deaade6a,19226.02,2026-05-15 03:34:25.484898,"Brown, Daugherty and Wells",NG,deposit
fc23c47c-ddd,41d177aa,19585.06,2026-05-10 02:22:25.484898,Carr Group,CN,transfer
6f0a1322-b50,8c03c817,1376.53,2026-05-20 21:36:25.484898,"Brown, Morrison and Smith",NG,transfer
2086f6c0-447,9ce4b091,17090.51,2026-04-30 18:33:25.484898,Sanders-Jordan,BR,withdrawal
55425d12-168,7832ed75,11274.48,2026-05-23 21:50:25.484898,"Evans, Wolf and Jordan",CN,deposit
5c582bfd-1af,bb68b7b6,24702.55,2026-05-07 15:56:25.484898,"Lane, Simpson and Harris",CN,transfer
f322f182-6c0,bb12cf6d,13717.18,2026-04-28 03:28:25.484898,Keller-Hunter,RU,deposit
b1048c62-2de,c53ecd54,8541.53,2026-05-04 23:36:25.484898,Moody-Carr,NG,withdrawal
784dcd9b-0e3,2ddbce14,2621.4,2026-05-02 08:30:25.484898,"Bruce, Aguilar and Pineda",RU,deposit
0fa4b6e9-ab1,9f927f97,3643.85,2026-05-21 03:07:25.484898,Baker and Sons,BR,withdrawal
eb2a99d9-eba,94de2866,253.63,2026-05-04 19:32:25.484898,Lutz-Crosby,BR,transfer
42e0d1f9-ff4,4df6040a,17745.34,2026-05-23 22:31:25.484898,Rangel LLC,GB,transfer
1bef0d4b-3c7,df3c5b57,6773.08,2026-05-05 15:45:25.484898,"Martinez, Ho and Martin",US,withdrawal
a13b6a3f-f76,59640d8e,22016.98,2026-04-29 07:22:25.484898,"Coffey, Michael and Marshall",RU,deposit
ec0fa456-501,0ccf9f64,22347.94,2026-05-16 12:14:25.484898,Miller Inc,CN,transfer
772b1eff-80e,baadf37f,23954.26,2026-05-17 02:35:25.484898,"Fernandez, Allen and Aguirre",BR,deposit
35797709-6be,5d6175b3,889.49,2026-05-06 17:23:25.484898,"Gutierrez, Williams and Butler",NG,transfer
fe820070-704,20c1dca3,16926.84,2026-05-01 21:23:25.484898,Cooper-Solomon,CN,deposit
bd8a113d-930,0b474375,15494.97,2026-05-02 09:29:25.484898,Jones-Reyes,GB,withdrawal
dd03ceaf-33a,a4251584,23201.12,2026-04-29 06:53:25.484898,"Castaneda, Hernandez and Morgan",GB,withdrawal
a27edb5a-aea,4c024683,327.96,2026-05-21 16:35:25.484898,Nelson-Keller,NG,deposit
0da78063-915,a70ab63d,22936.72,2026-05-12 13:39:25.484898,Gonzalez and Sons,CN,transfer
7d65045f-062,fafd8549,21770.97,2026-04-28 10:51:25.484898,"Coleman, Watson and Mejia",BR,deposit
8092356a-efe,63879486,12403.58,2026-05-14 22:35:25.484898,Hunt-Heath,US,deposit
e6ede70b-d2e,74b0fbe9,24877.02,2026-05-14 02:53:25.484898,"Mosley, Hull and Graham",RU,deposit
8a5bb0d3-6f2,5e9b8502,6894.83,2026-05-19 15:08:25.484898,Hampton-Garcia,BR,withdrawal
bdc4b9c5-18e,2efa0b2e,24294.37,2026-05-23 23:09:25.484898,Mcmillan-Martinez,CN,deposit
a7c65946-338,985aec89,15628.84,2026-05-19 08:56:25.484898,Phelps Inc,BR,withdrawal
535bcbbe-460,502b6bfc,5730.3,2026-05-26 07:21:25.484898,Mccormick LLC,RU,deposit
f4cef184-a0a,6e480921,10338.86,2026-04-28 20:27:25.484898,Gonzales-Watson,RU,transfer
6aa06b05-e98,6c2f9934,8905.08,2026-05-13 20:04:25.484898,"Scott, Mitchell and Mckay",NG,withdrawal
653729e9-278,9281ff63,3925.83,2026-05-04 07:38:25.484898,Perkins-Greene,CN,deposit
112e5e1e-b91,25ff9a7e,13011.29,2026-05-20 06:32:25.484898,White Group,CN,deposit
8cc98d0f-555,871f5fdc,16460.56,2026-05-13 09:16:25.484898,Alvarado LLC,US,deposit
987f0ba8-803,13580789,5592.76,2026-05-12 02:33:25.484898,Davidson Ltd,RU,deposit
768ba0c3-e88,54884aa5,19268.44,2026-05-12 10:34:25.484898,Miller-Martin,US,withdrawal
f27223c3-998,a411d397,3275.45,2026-05-26 23:31:25.484898,Hernandez and Sons,BR,deposit
035b8c10-5cf,611fefa1,5608.66,2026-05-12 05:19:25.484898,Clark-Hall,RU,deposit
49c4589f-228,d49803d8,19112.96,2026-04-29 03:09:25.484898,"Mccarty, Noble and Yates",RU,withdrawal
617523eb-67c,58943c03,6483.09,2026-05-26 11:02:25.484898,"Price, Adkins and Davis",NG,withdrawal
1df560f9-a5c,52ebd441,16673.96,2026-05-22 16:23:25.484898,George Inc,CN,transfer
5c59b783-7ce,596e959b,11888.94,2026-05-16 00:00:25.484898,Wallace-Alvarez,BR,withdrawal
3d3a039a-80e,6893ce36,16769.64,2026-05-14 17:06:25.484898,Fritz-Carroll,CN,transfer
7bda0dfb-952,a3cecce4,6590.08,2026-05-24 21:04:25.484898,"Richard, Pace and Alexander",RU,withdrawal
fdc604d9-5e2,0d9a1c20,8523.47,2026-05-12 08:25:25.484898,Blackburn Inc,GB,withdrawal
b39a56d8-e01,17f221f9,19545.96,2026-05-26 20:49:25.484898,Anderson and Sons,GB,transfer
41b58c27-943,80e2e919,21473.23,2026-04-30 07:21:25.484898,Rodriguez-Marshall,RU,transfer
c9771aa3-71e,afd717e5,23854.73,2026-04-27 22:14:25.484898,Anderson Group,BR,deposit
98a2fbd2-4e1,52abeea3,13613.05,2026-05-17 16:46:25.484898,Kennedy-Hayes,GB,transfer
50f69fc5-645,12d08fb7,16737.75,2026-05-25 12:20:25.484898,Romero and Sons,US,transfer
8f9c65c3-1fa,355fd677,12655.79,2026-05-15 07:12:25.484898,Guzman-Wolfe,GB,transfer
98b12029-536,9aa5b772,22468.93,2026-05-11 19:30:25.484898,Mckenzie-Fernandez,GB,withdrawal
50b6d92e-d80,eed8188a,14813.0,2026-05-18 03:08:25.484898,"Johnson, Perkins and Ruiz",CN,withdrawal
45d3d8eb-222,bfc073f1,4730.78,2026-05-20 01:45:25.484898,Cook LLC,BR,transfer
23bd75a8-35b,2444de2e,22304.55,2026-05-16 07:53:25.484898,Hammond-Banks,RU,deposit
